,TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
51,260985861,149.01,,3,5,5,3,3,4,4,106.2,125.7,4,0,1,PC,PC,10.8727,0.01,,1,spoc,05:06:32.44,-80:46:04.83,-7.91,0.16,22.707,0.195,2458597.940131,0.0003649843,3.33994039567921,4.6999207e-06,4.18944236647006,0.045229446,9.679027,0.123237,8875.09512895831,113.4992,,,522.441584424583,1219.35225013902,47.615276,380.81,9.2885,5095.6,1212.6,,,,,,,"11,12,13,27,28",2018-09-05,2021-07-28,2021-08-10 00:00:00,Source is apparently 260985864- which may be a planet depending on host star size. SG1 should clear the neighbor. Odd-even. No stellar radius.
52,271893367,150.01,,3,5,5,3,4,4,4,44.9,101.9,4,1,3,CP,CP,10.9031,0.006,,1,spoc,07:31:51.7,-73:36:21.73,-15.215,0.029,27.144,0.033,2459310.327369,0.001054,5.857185,0.000562,5.809694,0.085808,6.919937,0.109225,6353.23028,100.59479,13.629503,0.650412,750.960112,1335.131268,40.993496,336.267,1.916,5982.9,108.8,4.03,0.08,1.67987,0.074126,0.211186,0.046085,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37",2018-09-05,2021-07-09,2021-07-13 12:04:39,TOI 150 b
53,382302241,151.01,,5,5,5,5,5,5,5,14.2,90.0,2,0,1,PC,FP,11.0264,0.006,,1,qlp,05:33:23.79,-58:44:42.33,28.992,0.046,25.403,0.06,2458326.049316,0.00331,1.59783,0.00034,1.49,0.296,1.862211,0.004951,1713.689941,4.56,3.59995,0.207255,955.676025,1548.0,10.0,137.504,0.4555,5037.600098,64.800003,4.72,0.2,0.79,0.02,0.102405,0.1,1,2018-09-05,2019-12-17,2021-06-01 12:02:45,Large with possible synchronization
54,403287048,152.01,,5,5,5,5,5,5,5,13.9,68.2,2,0,1,PC,FP,11.3569,0.006,,1,qlp,22:09:25.8,-62:20:04.03,-34.716,0.036,-109.526,0.047,2458327.92334,0.00494,7.00776,0.00315,2.68,0.824,3.988702,0.019543,3666.98999,18.0,8.1288,0.625284,302.510986,1161.0,16.0,376.849,4.5095,6347.0,102.599998,4.23,0.45,1.22,0.04,,,1,2018-09-05,2019-12-17,2021-06-01 12:02:45,
55,231081369,153.01,,5,5,5,5,3,5,5,22.0,78.4,5,1,2,PC,APC,11.7349,0.006,,1,qlp,04:32:17.71,-66:54:58.68,12.131,2.933,15.615,2.933,2459192.22648,0.00065,7.631643,9e-06,2.154,0.319,6.905481,0.619003,6340.0,569.96,13.8187,,290.101,,19.0,436.225,,6338.3,291.5,4.16,0.2,1.49,,-0.26861,0.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,30,31",2018-09-05,2021-01-28,2021-06-01 12:02:45,ExoFOP follow-up in progress. TOI 153.
56,389525208,154.01,,5,5,5,5,5,5,5,257.5,713.7,1,1,3,PC,FP,10.0704,0.006,,1,qlp,20:53:02.75,-38:35:41.72,-5.023,0.069,-10.868,0.059,2458329.359985,0.00111,6.74709,0.00067,2.343,0.136,21.404149,1.705945,19520.900391,1570.0,41.3396,11.9422,433.263,1271.0,40.0,402.734,8.073,5910.700195,162.800003,3.59,0.54,2.69,0.15,,,1,2018-09-05,2019-12-17,2021-06-01 12:02:45,
57,129637892,155.01,,3,4,3,3,4,4,4,135.7,86.0,4,7,4,PC,PC,9.0284,0.006,,1,qlp,21:24:27.6,-37:51:00.65,7.193,0.049,-6.279,0.051,2458326.744385,0.0038,5.43636,0.00194,5.974,0.257,8.974991,0.245404,8232.200195,226.0,18.3741,3.17363,,,27.0,187.131,1.351,6220.5,151.800003,3.99,0.36,1.84,0.09,,,1,2018-09-05,2019-12-17,2021-06-01 12:02:45,
58,220518305,156.01,,5,5,5,5,5,5,5,71.0,160.5,1,0,1,PC,FP,10.294,0.006,,1,qlp,02:45:52.22,-64:19:14.47,29.82,0.042,4.632,0.046,2458336.13208,0.00186,14.14893,0.00189,3.765,0.23,20.427239,1.80382,18638.300781,1660.0,21.7799,6.58308,,,40.0,234.138,1.3405,5823.899902,138.199997,4.6,0.16,1.45,0.07,0.19,0.12,1,2018-09-05,2019-12-17,2021-06-01 12:02:45,Warm Jupiter candidate with a period of about 14 days
59,140691463,157.01,,3,5,5,3,4,4,4,71.2,153.5,8,0,1,CP,CP,12.0166,0.006,,1,spoc,04:54:48.35,-76:40:50.18,11.712,0.035,-18.922,0.05,2459308.366332,0.000662,2.084492,9.4e-05,2.021803,0.040252,13.608234,0.213503,12455.427303,196.62463,13.362858,0.72465,1085.529912,1463.96333,46.43632,355.683,2.826,5638.0,133.9,4.35,0.08,1.10646,0.057935,,,"1,2,3,4,5,6,7,8,9,11,12,13,27,28,29,30,31,32,33,34,35,36,37",2018-09-05,2021-07-01,2021-07-13 12:04:39,TOI-157b (Nielsen+2020); TESS confirmed planet
60,403136413,158.01,,5,5,5,5,5,5,5,32.0,73.4,3,0,1,PC,FP,11.2314,0.006,,1,qlp,22:14:18.89,-55:22:44.33,-8.312,0.043,4.153,0.053,2458326.378052,0.00219,2.51266,0.00045,2.411,0.173,3.033449,0.002942,2790.01001,2.71,13.3617,0.731867,793.471008,1478.0,22.0,601.367,11.559,5988.0,137.800003,4.08,0.16,2.3,0.1,-0.03,0.12,1,2018-09-05,2019-12-17,2021-06-01 12:02:45,
61,394657039,159.01,,3,5,5,3,3,4,4,102.1,122.3,6,2,2,PC,PC,10.5132,0.006,,1,spoc,03:27:07.74,-78:32:59.39,11.616,0.057,1.959,0.043,2458656.004669,0.000162,3.762839,2e-06,4.048126,0.018485,12.35619,0.068674,11315.959339,63.24928,17.381957,0.788779,1797.828912,1660.75986,161.6957,347.593,2.519,6979.2,136.5,4.22,0.09,1.58746,0.071714,0.17,0.12,"1,2,12,13,28,32",2018-09-05,2021-07-06,2021-07-13 12:04:39,low amplitude pulsations ~ 1 day potentially phased with planet period
62,253917293,160.01,,5,5,5,5,5,5,5,17.4,71.9,2,2,3,PC,FP,11.2901,0.007,,1,qlp,22:30:00.2,-31:55:27.68,28.377,0.077,-27.285,0.059,2458327.376221,0.00284,4.608,0.001,3.383,0.758,3.494326,0.008664,3213.219971,7.98,7.99698,0.539026,724.000977,1445.0,25.0,341.854,4.498,5935.0,141.5,4.29,0.65,1.28,0.06,,,1,2018-09-05,2019-12-17,2021-06-01 12:02:45,Source is star to the WSW (253917292).
63,348770361,161.01,,3,4,3,3,3,4,4,16.7,72.8,7,0,3,PC,PC,11.4964,0.006,,1,spoc,03:06:44.77,-82:18:58.93,14.9,2.9,4.7,2.8,2458627.467012,0.000746,2.768448,8e-06,4.886908,0.08653,3.517067,0.058942,3234.097111,54.28633,5.923334,0.127031,501.534991,1206.966064,33.401924,333.651,,5388.0,,,,0.9849,,,,"12,13,27,28",2018-09-05,2021-07-15,2021-07-26 12:04:42,
64,99493790,162.01,,5,5,5,5,3,5,5,64.8,109.5,2,3,7,PC,APC,11.6834,0.007,,1,qlp,21:10:33.58,-23:18:20.94,50.863,0.096,-19.94,0.061,2458332.981934,0.00071,7.76686,0.00094,3.291,0.097,26.810727,0.008501,24391.199219,7.83,17.508699,0.418873,82.9216,840.0,74.0,274.733,5.45,5404.700195,43.0,4.4,2.0,1.02,0.02,,,1,2018-09-05,2019-12-17,2021-06-01 12:02:45,
65,179317684,163.01,,3,5,5,3,4,4,4,54.7,57.1,4,0,3,CP,CP,10.8719,0.006,,1,spoc,05:19:04.38,-71:53:43.9,7.14,0.067,16.374,0.078,2459310.502979,0.000817,4.230939,0.00026,4.441764,0.0615,7.873054,0.132187,7225.122732,121.74172,14.726404,0.720277,1489.196496,1584.374161,33.85797,411.719,8.01,6671.0,130.6,4.14,0.09,1.66402,0.078106,,,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37",2018-09-05,2021-07-09,2021-07-13 12:04:39,TOI-163 b
66,79395355,164.01,,5,5,5,5,5,5,5,13.4,63.2,1,0,3,PC,FP,11.407,0.006,,1,qlp,21:20:13.03,-51:18:35.9,18.03,0.053,-14.704,0.064,2458328.33728,0.00377,7.31898,0.00224,3.771,0.886,4.143792,0.011075,3809.300049,10.2,8.79673,0.51237,468.717987,1296.0,17.0,360.131,4.613,5926.0,79.5,4.27,2.01,1.3,0.03,,,1,2018-09-05,2019-12-17,2021-06-01 12:02:45,Potential blend with 79395356 to NE
67,350743714,165.01,,5,5,5,5,3,5,5,73.0,215.1,1,2,2,KP,APC,9.6686,0.007,,1,qlp,05:55:32.69,-57:17:26.68,2.812,0.056,-39.619,0.049,2459319.21341,0.00015,7.757643,2e-06,3.152,0.027,8.523829,0.000105,7820.0,0.09712,17.3111,,134.383,,384.0,210.311,1.1585,6038.0,54.0,3.96,0.11,1.91,,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36",2018-09-05,2021-06-08,2021-06-21 12:03:51,known brown dwarf/low-mass star discovered by WASP
68,147203645,166.01,,3,4,4,3,3,4,4,30.0,165.0,12,0,4,PC,PC,10.7258,0.006,,1,spoc,21:32:47.06,-44:01:04.93,29.817,0.047,-58.517,0.051,2458326.38424,0.0021,5.06136,0.000552,1.568033,0.082903,5.890381,0.365119,5410.551641,336.23077,9.855955,3.267286,239.127487,1002.945016,14.888445,172.157,0.9805,5254.0,152.9,4.45,0.36,1.00217,0.053796,,,"1,28",2018-09-05,2020-10-05,2021-06-01 12:02:45,
69,149990841,167.01,,3,4,3,5,3,4,4,24.8,94.2,5,0,5,PC,PC,11.6349,0.006,,1,spoc,06:02:39,-64:49:10.14,-3.606,2.124,14.96,2.074,2458546.24208,0.0004376356,4.45318230907602,4.3034725e-06,2.04376003407996,0.031843115,6.415298,0.09387,5891.28564253499,86.45354,,,356.009887413593,1107.86097530386,71.48352,310.951,158.505,5766.0,158.9,,,,,,,"1,2,4,5,7,8,9,11,12,27,28,29,31,32,34,35,37",2018-09-05,2021-07-28,2021-08-10 00:00:00,TOI 167 under investigation no observing notes; no stellar radius; Gaia DR2 Teff + plx indicate sun-like star
70,369457671,168.01,,1,4,4,1,3,3,4,12.6,78.5,16,2,3,PC,PC,11.5147,0.006,,1,qlp,20:46:34.46,-37:54:15.83,14.801,0.076,-11.655,0.048,2458326.5,0.00403,2.31257,0.00078,1.459,0.202,2.444233,0.007578,2248.689941,6.98,3.38244,0.258351,148.535995,972.0,9.0,130.977,0.8125,4801.5,126.199997,,,0.65,0.03,,,1,2018-09-05,2019-12-17,2021-06-01 12:02:45,
71,183120439,169.01,,3,5,5,3,4,4,4,34.4,103.5,6,0,1,PC,CP,11.788,0.006,,1,spoc,01:07:06.89,-75:11:56.2,20.225,0.05,-15.607,0.048,2459037.906374,0.001214,2.255434,0.000207,1.623271,0.075142,5.744121,0.233599,5276.56033,215.1299,10.935931,0.630846,1472.019912,1579.785672,22.522942,407.84,4.1945,5817.0,126.7,4.23,0.07,1.29661,0.062118,,,"27,28",2018-09-05,2020-10-05,2021-06-01 12:02:45,TOI 169 b
72,394698182,170.01,,3,5,5,3,3,4,4,48.8,119.6,8,0,1,PC,PC,11.9692,0.006,,1,spoc,03:39:57.5,-83:05:18.66,29.232,0.057,14.991,0.061,2458626.147738,0.000293,3.711524,4e-06,2.894543,0.032712,12.641159,0.115269,11575.420625,106.161064,13.813145,0.658406,723.920826,1322.947218,76.932884,428.915,5.21,5973.0,131.5,4.31,0.08,1.22084,0.057236,,,"12,13,27,28",2018-09-05,2021-07-01,2021-07-13 12:04:39,TFOP work in progress.
73,309257814,171.01,,3,5,5,3,3,4,4,136.3,233.0,22,0,3,PC,PC,11.6626,0.006,,1,qlp,08:17:04.66,-63:12:48.25,-13.511,0.045,19.48,0.037,2459277.649299,0.000412,1.238602,1e-06,1.673,0.042,14.207118,0.000701,13000.0,0.645257,13.5788,0.804563,777.69,1471.0,50.0,256.345,1.463,5237.0,183.0,4.2427,0.42297,1.11,0.07,,,"1,8,9,10,11,28,31,35",2018-09-05,2021-06-11,2021-06-21 12:03:51,follow-up in progress; TOI 171.01
74,309257814,171.02,,5,5,5,5,5,5,5,66.3,143.3,22,0,3,PC,FP,11.6626,0.006,,2,spoc,08:17:04.66,-63:12:48.25,-13.511,0.045,19.48,0.037,2459144.738743,0.001534,1.813577,0.000192,0.838219,0.233357,8.501737,0.869669,7799.811612,800.6742,10.277617,2.846093,1028.139798,1444.218128,7.704504,256.345,1.463,5237.0,183.0,4.2427,0.42297,1.10723,0.065118,,,"10,31",2019-06-05,2021-01-14,2021-06-01 12:02:45,Likely EB and possibly double the period
75,29857954,172.01,,4,5,5,5,4,5,4,22.7,64.0,3,28,10,PC,CP,10.7379,0.006,,1,spoc,21:06:31.65,-26:41:34.32,-4.711,0.094,-54.25,0.069,2458326.91973,0.00529,9.476369,0.002479,4.738255,0.194877,3.973084,0.174042,3652.658346,160.28621,10.916339,0.941519,401.805354,1141.888448,8.230656,342.831,7.221,5801.8,235.6,4.32,2.0,1.78866,0.092879,,,"1,28",2018-09-05,2020-10-05,2021-06-01 12:02:45,Star to NW checked. Transit likely on the target.
76,270341214,173.01,,3,4,4,3,3,4,4,29.3,158.9,22,21,1,PC,PC,8.8784,0.006,,1,spoc,02:13:50.12,-80:34:57.76,22.849,0.057,19.459,0.05,2458333.411272,0.000448,29.753588,2.5e-05,8.088328,0.034589,6.933939,0.062506,6366.044298,57.568787,12.019031,0.505499,86.563174,777.952432,109.72195,152.023,0.6405,6409.0,197.0,4.20097,0.320295,1.46863,0.061055,,,"1,13,27,28",2018-08-30,2021-07-01,2021-07-13 12:04:39,secondary is likely not real but an end-of-orbit systematic. TFOP work in progress.
77,425997655,174.01,,1,4,1,1,4,4,4,2.2,69.5,14,13,3,CP,CP,8.7513,0.006,,1,qlp,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2459226.349938,0.002296,17.667162,6.6e-05,2.685,1.175,0.760281,0.007918,700.0,7.29292,2.09166,0.242102,31.3309,659.0,17.0,39.0341,0.04005,4813.0,111.0,4.38,0.21,0.69,0.04,-0.19,0.08,"1,2,3,4,11,29,30,31,34",2018-10-11,2021-06-11,2021-06-21 12:03:51,HD 23472 b
78,425997655,174.02,,4,5,5,5,4,4,4,0.7,5.6,14,13,3,CP,CP,8.7513,0.006,,2,qlp,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2459234.224928,0.005423,29.797336,0.000234,2.59,0.421,0.445243,0.000931,410.0,0.85753,1.48171,0.114917,3.28746,375.0,9.0,39.0341,0.04005,4813.0,111.0,4.38,0.21,0.69,0.04,-0.19,0.08,"1,2,3,4,11,29,30,31,34",2018-10-19,2021-06-11,2021-06-21 12:03:51,HD 23472 c
79,425997655,174.03,,1,4,1,2,3,4,4,1.0,6.3,14,13,3,PC,PC,8.7513,0.006,,3,qlp,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2459235.754022,0.006811,12.162312,0.000132,2.639,0.473,0.228029,0.000859,210.0,0.79083,1.10338,0.095639,20.2445,590.0,1000.0,39.0341,0.04005,4813.0,111.0,4.38,0.21,0.69,0.04,-0.19,0.08,"1,2,3,4,11,29,30,31,34",2018-12-04,2021-06-11,2021-06-21 12:03:51,low MES
80,425997655,174.04,,2,5,5,2,3,4,4,1.4,11.1,14,13,3,PC,PC,8.7513,0.006,,4,qlp,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2459248.609393,0.005406,3.976643,3.5e-05,1.789,0.443,0.119438,0.000655,110.0,0.603618,0.792578,0.07649,98.3,877.0,1000.0,39.0341,0.04005,4813.0,111.0,4.38,0.21,0.69,0.04,-0.19,0.08,"1,2,3,4,11,29,30,31,34",2018-12-04,2021-06-11,2021-06-21 12:03:51,low MES
81,307210830,175.01,,1,5,5,1,4,2,4,9.0,32.0,19,4,4,CP,CP,9.41242,0.007,,1,spoc,08:18:07.89,-68:18:52.08,94.768,0.054,-340.47,0.052,2459308.396379,0.000933,3.690066,0.000256,1.346444,0.109215,2.012154,0.096762,1851.546525,89.11758,1.479192,0.130027,12.679726,481.279333,14.674519,10.6194,0.0032,3469.0,68.0,4.9401,0.058929,0.31416,0.009324,,,"2,5,8,9,10,11,12,28,29,32,35,36,37",2018-10-11,2021-07-09,2021-07-13 12:04:39,L 98-59 c; TOI 175.01
82,307210830,175.02,,4,5,5,5,4,4,4,2.8,20.2,19,4,4,CP,CP,9.41242,0.007,,2,spoc,08:18:07.89,-68:18:52.08,94.768,0.054,-340.47,0.052,2459308.989051,0.00124,7.447298,0.000677,0.800367,0.317336,1.502423,0.145994,1382.82609,134.4568,1.199647,1.006423,4.971534,380.839815,10.20168,10.6194,0.0032,3469.0,68.0,4.9401,0.058929,0.31416,0.009324,,,"2,5,8,9,10,11,12,32,35,37",2018-10-11,2021-07-09,2021-07-13 12:04:39,L 98-59 d / TOI 750.02
83,307210830,175.03,,4,5,5,5,4,4,4,7.0,32.4,19,4,4,CP,CP,9.41242,0.007,,3,spoc,08:18:07.89,-68:18:52.08,94.768,0.054,-340.47,0.052,2459307.972374,0.001879,2.2529,0.000345,1.092403,0.189568,0.931681,0.090132,857.741391,83.011154,1.062019,0.1595,24.481211,567.319843,10.894301,10.6194,0.0032,3469.0,68.0,4.9401,0.058929,0.31416,0.009324,,,"2,5,8,9,10,11,12,28,29,32,35,36,37",2018-10-11,2021-07-09,2021-07-13 12:04:39,L 98-59 b / TOI 175.03
84,272086159,176.01,,5,5,5,5,5,5,5,5.6,284.6,3,1,1,PC,FP,13.4004,0.007,,1,spoc,07:40:00.83,-72:12:20.44,15.438,0.073,478.653,0.106,2458363.043823,0.00044,16.155373,0.000103,1.556705,0.037499,80.224557,1.764459,71225.726562,1623.806763,10.424281,7.728964,1.846009,297.288544,49.630848,65.9528,0.20035,3270.0,63.0,4.98242,0.409627,0.271,0.047,,,"2,3,4,5,6",2018-10-11,2019-12-17,2021-06-01 12:02:45,
85,262530407,177.01,,1,5,5,1,3,4,4,16.0,146.7,7,4,3,PC,PC,9.49275,0.007,,1,spoc,01:21:45.22,-46:42:53,-111.206,0.058,-79.827,0.068,2458356.153228,0.00033,2.853101,5e-06,1.258662,0.11815,1.724695,0.060011,1587.242151,55.270573,2.126615,0.39056,42.234802,650.185627,26.2589,22.4751,0.02605,3703.0,66.0,4.76229,0.061557,0.517786,0.01558,,,"2,3,29",2018-10-11,2021-07-15,2021-07-26 12:04:42,possible L1 planet
86,251848941,178.01,,1,5,5,1,4,4,4,5.1,64.4,23,6,6,PC,CP,10.42,0.006,,1,spoc,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2458360.24228,0.00223,6.5577,3e-05,2.251,0.508,1.412375,0.002793,1300.0,2.57262,2.59152,0.261272,48.7114,735.0,11.0,62.699,0.20675,4111.0,171.0,4.55528,0.449348,0.66,0.06,,,"2,29",2018-10-11,2020-10-21,2021-06-01 12:02:45,
87,251848941,178.02,,4,5,5,5,4,4,4,4.1,83.9,23,6,6,PC,CP,10.42,0.006,,2,spoc,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2458354.552246,0.004083,10.354252,0.003165,2.236524,0.274134,1.800631,0.484506,1657.067871,446.147125,3.751004,1.518233,19.497772,535.939758,9.537692,62.699,0.20675,4111.0,171.0,4.55528,0.449348,0.701202,0.152166,,,2,2018-10-11,2019-12-17,2021-06-01 12:02:45,similar period to candidate 3
88,251848941,178.03,,4,5,5,5,4,4,4,2.9,44.9,23,6,6,PC,CP,10.42,0.006,,3,spoc,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2458362.953314,0.003512,9.955936,0.005123,2.521805,0.662672,1.223882,0.160279,1126.601724,147.61179,2.323174,2.683399,20.544734,542.993812,7.679551,62.699,0.20675,4111.0,171.0,4.55528,0.449348,0.701202,0.152166,,,2,2018-10-22,2020-07-07,2021-06-01 12:02:45,similar period to candidate 2 and may be wrong; only two transits
89,207141131,179.01,,1,4,4,1,3,4,4,19.9,161.8,9,8,8,PC,PC,8.1796,0.006,,1,spoc,02:57:02.88,-56:11:30.73,-36.676,0.042,50.599,0.045,2458354.588198,0.000322,4.137438,4e-06,1.845494,0.118628,1.222723,0.035281,1125.535465,32.49457,2.675766,0.701669,168.336175,918.679686,31.719687,38.5653,0.0366,5058.0,181.0,4.51761,0.282094,0.802633,0.047962,,,"2,3,29,30",2018-10-11,2021-07-13,2021-07-26 12:04:42,
90,51912829,180.01,,5,5,5,5,3,5,5,104.0,275.5,4,6,2,KP,APC,9.5183,0.006,,1,spoc,00:57:11.67,-67:29:46.28,22.671,0.055,16.495,0.042,2458325.897949,0.000328,0.835398,9e-06,1.480314,0.020716,2.923556,0.070977,2689.072754,65.369888,14.870042,2.317963,19472.25,3012.824219,49.261066,264.72,2.1895,6082.0,193.0,3.77654,0.33082,2.28668,0.344444,,,"1,2",2018-10-19,2019-12-17,2021-06-01 12:02:45,Likely EB
91,76923707,181.01,,2,5,5,4,4,2,4,47.2,171.0,9,4,3,PC,PC,10.4654,0.006,,1,spoc,23:28:41.41,-34:29:29.08,111.364,0.075,-2.588,0.094,2458358.118263,0.00022718913,4.53205017292082,2.9879789e-06,2.37544250794518,0.04223273,8.583563,0.101625,7874.58527881097,93.59567,7.05907990793646,0.52485925,123.902399451402,850.921856176236,86.568436,96.2338,0.57475,4983.0,180.0,4.61445,0.318565,0.805572986602783,0.0550251,,,"2,29",2018-10-22,2021-07-28,2021-08-10 00:00:00,TOI 181; under investigation by TFOP
92,76989773,182.01,,5,5,5,5,3,5,5,155.4,520.6,9,3,1,PC,APC,9.683,0.006,,1,qlp,23:33:10.56,-35:27:50.37,-107.298,0.451,-66.417,0.536,2458355.08255,0.00013,1.76918,3e-05,1.768,0.055,10.440533,0.02968,9570.0,27.3356,11.6236,0.680425,1670.21,1780.0,256.0,107.399,2.936,5569.0,187.0,4.32065,0.291747,0.96,0.03,,,"2,29",2018-10-22,2020-11-06,2021-06-01 12:02:45,v-shaped; two stars in PSF
93,183979262,183.01,,5,5,5,5,5,5,5,370.3,744.4,4,0,3,PC,FP,8.3291,0.006,,1,spoc,01:26:36.07,-72:44:55.95,76.603,0.135,20.878,0.093,2458326.104248,0.000147,3.430776,1.5e-05,3.130096,0.008128,9.794191,0.03333,8980.217773,30.697788,30.195551,4.80043,4985.942871,2143.169678,296.107788,213.024,2.7315,6270.0,196.0,3.61332,0.359293,2.8586,0.454415,,,"1,2",2018-10-19,2019-12-17,2021-06-01 12:02:45,700 ppm secondary; likely EB; possibly synchronized with rotation
94,300871545,184.01,,5,5,5,5,5,5,5,215.8,460.7,4,5,1,PC,FP,10.0433,0.006,,1,spoc,07:50:37.78,-70:32:00.46,-14.67,0.041,33.139,0.042,2458327.376587,0.000164,4.817028,2.6e-05,3.194467,0.008697,25.875688,0.088866,23550.640625,81.8451,23.899076,3.605441,,,339.026093,247.441,1.4185,6380.0,197.0,4.24852,0.353278,1.40476,0.211901,,,"1,2",2018-10-19,2019-12-17,2021-06-01 12:02:45,1000 ppm secondary; likely EB
95,100100827,185.01,,4,5,5,5,5,4,5,385.2,385.5,1,4,1,KP,KP,8.8287,0.006,,1,qlp,01:37:25.07,-45:40:40.06,25.243,0.03,20.597,0.034,2459140.570626,4.7e-05,0.941452,0.0,2.048,0.128,11.753511,1.2e-05,10767.0,0.01088,15.4874,0.787181,4845.66,2324.0,284.0,123.483,0.37,6400.0,,4.36583,,1.35,0.07,0.1,0.1,"2,3,29,30",2018-10-22,2020-12-21,2021-06-01 12:02:45,WASP-18 b
96,279741379,186.01,,3,5,5,3,4,4,4,4.5,173.9,1,12,3,CP,CP,6.9934,0.006,,1,qlp,03:27:00.05,-63:30:00.6,355.084,0.045,-247.46,0.049,2459205.034997,0.000605,35.613421,4.2e-05,3.101,0.373,1.640701,0.000326,1510.0,0.300118,2.85639,0.26083,4.12058,361.0,19.0,16.32,0.0071,4628.53,91.9226,4.32239,0.236802,0.71,0.06,0.00265487,0.0526804,"1,2,3,4,28,29,30,34",2018-10-19,2021-06-11,2021-06-21 12:03:51,GJ 143 b
97,279741379,186.02,,1,5,5,1,4,4,4,2.0,18.4,1,12,3,CP,CP,6.9934,0.006,,2,qlp,03:27:00.05,-63:30:00.6,355.084,0.045,-247.46,0.049,2459251.473956,0.004408,7.789795,5.2e-05,2.182,0.424,0.130296,0.000424,120.0,0.390311,0.820194,0.088379,30.9914,657.0,1000.0,16.32,0.0071,4628.53,91.9226,4.32239,0.236802,0.71,0.06,0.00265487,0.0526804,"1,2,3,4,28,29,30,34",2020-07-09,2021-06-11,2021-06-21 12:03:51,HD 21749 c
98,260304296,187.01,,5,5,5,5,3,5,5,241.7,748.8,5,1,1,PC,APC,9.109901,0.006,,1,spoc,06:18:27.73,-57:00:48.6,-8.683,0.053,6.389,0.044,2458325.778931,0.000181,0.512589,3e-06,1.655647,0.013929,6.144394,0.04108,5643.213379,37.835732,20.511135,4.637096,32050.0,3727.0,148.46315,184.529,0.7205,6725.0,201.0,4.19532,0.344818,1.58318,0.203704,,,"1,2",2018-10-19,2019-12-17,2021-06-01 12:02:45,v-shaped; very likely EB
99,280830734,188.01,,5,5,5,5,3,5,5,9.7,92.5,1,4,1,PC,APC,9.4668,0.006,,1,spoc,02:58:13.34,-70:45:38.83,33.499,0.048,38.324,0.045,2458325.777832,0.002426,1.162031,8.8e-05,1.172865,0.184116,0.370949,0.100814,341.597992,92.848785,4.63134,7.471795,6297.108398,2271.98291,10.150243,210.812,1.107,6340.299805,204.0,4.18,0.27,1.60517,0.23256,-0.46,0.19,"1,2",2018-10-19,2019-12-17,2021-06-01 12:02:45,V-shaped; variable slightly evolved star
100,278866211,189.01,,5,5,5,5,3,5,5,40.4,210.0,4,0,1,PC,APC,10.2638,0.006,,1,qlp,06:43:13.87,-55:14:39.76,-11.0,0.049,41.214,0.056,2458325.16289,0.00303,2.19407,2e-05,1.276,0.282,4.073715,0.007434,3745.0,6.84694,8.28466,0.476649,612.951,1386.0,17.0,181.879,0.811,6054.0,193.0,4.39416,0.333298,1.04,0.05,,,"1,2,29",2018-10-19,2020-11-06,2021-06-01 12:02:45,8th mag star nearby; v-shaped; likely on target
101,166739520,190.01,,3,5,5,3,5,4,5,57.1,200.4,1,3,3,KP,KP,9.6411,0.006,,1,qlp,02:27:06.19,-50:17:03.93,59.958,0.038,24.743,0.036,2459139.178446,0.000247,10.020594,5e-06,5.714,0.146,8.999951,0.000147,8255.0,0.135745,12.1789,0.560752,258.051,1116.0,60.0,157.963,0.634,6038.0,,4.35513,,1.28,0.06,-0.36,0.09,"2,3,29,30",2018-10-22,2020-12-21,2021-06-01 12:02:45,WASP-117
