name,hostname,IC,disposition,period,rade,rade_est,radj,radj_est,masse,masse_est,massj,massj_est,tran_depth_ppm,tran_dur_hr,semi_au,insol,distance_pc,year_discovered,year_confirmed,discoverymethod,facility,st_mass,st_rad,st_teff,st_log_lum,Jmag,Kmag,ra,dec,flag_tran,flag_kepler,flag_k2,url
EPIC 211638401.01,EPIC 211638401,211638401.0,Candidate,0.53027,1.4099999999999995,,0.12578055307760921,,,2.572699048150276,,0.008094575868074995,568.0,1.0632,0.010555477043516734,447.0975282182028,137.78,2018,,Transit,K2,0.558,0.564,3631.0,-1.302642,11.862,10.979,136.722305,15.07543,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211638401
EPIC 211647930.01,EPIC 211647930,211647930.0,Candidate,14.759595,5.295546218487395,,0.47239484553857225,,,24.32743783863654,,0.07654229568837599,1705.0000000000002,4.1088,0.11339708071717552,109.256994984609,343.99,2018,,Transit,K2,0.893,1.189,5763.0,0.147653,10.941,10.596,136.789383,15.205698,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211647930
EPIC 211673349.01,EPIC 211673349,211673349.0,Candidate,4.894289,4.1118840579710145,,0.3668050007110628,,,15.83288417468231,,0.049815574913262786,3043.0,2.1048,0.05223981958877864,53.69658461290682,300.05,2018,,Transit,K2,0.794,0.692,4293.0,-0.83405,12.65,11.896,130.777573,15.554352,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211673349
EPIC 211730024.01,EPIC 211730024,211730024.0,Candidate,5.113823,5.141843971631205,,0.45868367275925115,,,23.140803135314133,,0.07280874409374236,1054.0,2.1504,0.059873814658698996,830.2638762514614,371.82,2018,,Transit,K2,1.095,1.45,6296.0,0.47369,10.501,10.234,136.489471,16.325573,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211730024
EPIC 211741619.01,EPIC 211741619,211741619.0,Candidate,2.787663,2.2183333333333333,,0.19788878977103777,,,5.55300011756603,,0.01747160468667536,1087.0,0.7464,0.032676651688642665,60.42503384003816,124.36,2018,,Transit,K2,0.599,0.605,3740.0,-1.190308,11.339,10.489,131.897049,16.489916,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211741619
EPIC 211812935.01,EPIC 211812935,211812935.0,Candidate,3.607981,18.3,,1.6324710080285458,,,46551.68469755249,,146.46724568968472,5543.0,2.7384,,,806.70508,2018,,Transit,K2,,2.25,6490.0,0.9080385337383754,,,133.147873,17.49983,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211812935
EPIC 212036875.01,EPIC 212036875,212036875.0,Candidate,5.169887,9.332206896551726,,0.8324894644559968,,,63.66171994548308,,0.20030116711916143,3348.0,1.5504000000000002,0.06233489442157337,798.9554130780164,306.57,2018,,Transit,K2,1.209,1.487,6283.0,0.491985,10.042,9.774,134.690277,20.869091,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212036875
EPIC 212040382.01,EPIC 212040382,212040382.0,Candidate,4.445559,15.743839285714285,,1.4044459666114437,,,39243.63070838648,,123.47365166405463,4228.0,3.6311999999999998,0.07077288712307311,1454.1967666691962,923.35,2018,,Transit,K2,2.393,2.218,6367.0,0.862357,11.608,11.286,136.169968,20.931454,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212040382
EPIC 212041476.01,EPIC 212041476,212041476.0,Candidate,2.783705,2.4127659574468083,,0.21523335927268583,,,6.404384733773676,,0.020150346832500634,538.0,1.272,0.040182315400370164,527.4801045257688,275.84,2018,,Transit,K2,1.117,0.945,5704.0,-0.069724,11.007,10.626,134.632935,20.95126,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212041476
EPIC 212058012.01,EPIC 212058012,212058012.0,Candidate,11.561514,1.821276595744681,,0.16246892022700096,,,3.9729234593426703,,0.012500152469378821,254.99999999999997,3.0744,0.10320017719280745,118.0747715729826,208.36,2018,,Transit,K2,1.097,1.07,5909.0,0.099518,10.084,9.71,133.121704,21.238987,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212058012
EPIC 212081533.01,EPIC 212081533,212081533.0,Candidate,3.355854,1.6261818181818182,,0.1450652826210364,,,3.2776851566360974,,0.01031269910529559,670.0,1.524,0.03613608248455215,39.53919856996427,75.17,2018,,Transit,K2,0.559,0.559,3680.0,-1.28709,10.496,9.662,136.36142,21.668695,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212081533
EPIC 212099230.01,EPIC 212099230,212099230.0,Candidate,7.112134,2.4897115384615383,,0.22209737185205516,,,6.754992048813326,,0.021253475281796327,553.0,2.5103999999999997,0.07381990963033348,149.1062959014816,123.65,2016,,Transit,K2,1.061,0.959,5596.0,-0.090157,9.343,8.873,128.073578,22.00601,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212099230
EPIC 212178066.01,EPIC 212178066,212178066.0,Candidate,15.613426,3.0,,0.2676181980374665,,,9.270409198458143,,0.029167823045207007,362.00000000000006,3.0143999999999997,,,35.259983,2018,,Transit,K2,,1.44,6460.0,0.5123497664850093,5.836,5.567,129.689667,23.685905,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212178066
EPIC 212204403.01,EPIC 212204403,212204403.0,Candidate,4.688625,3.8366265060240963,,0.34225035736165,,,14.075738061321056,,0.044287002678542166,1777.0,2.3136,0.05678105354886687,120.98711118004378,201.86,2018,,Transit,K2,1.111,0.838,4983.0,-0.408854,10.958,10.381,130.878342,24.423111,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212204403
EPIC 212204403.02,EPIC 212204403,212204403.0,Candidate,12.550896,2.625060240963856,,0.2341712971421816,,,7.390222455262689,,0.023252123636103232,858.0,2.8296,0.1094686093733483,32.551184586408006,201.86,2018,,Transit,K2,1.111,0.838,4983.0,-0.408854,10.958,10.381,130.878342,24.423111,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212204403
EPIC 212219881.01,EPIC 212219881,212219881.0,Candidate,6.924808,8.13875,,0.7260258697591436,,,50.4642966607438,,0.15877763792198282,9578.0,2.8536,0.062153521405728905,113.96317007901239,767.47,2018,,Transit,K2,0.668,0.766,5372.0,-0.356304,13.955,13.408,131.774796,24.939606,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212219881
EPIC 251319382.01,EPIC 251319382,251319382.0,Candidate,8.236486,2.023913043478261,,0.18054532056005895,,,4.752216072158754,,0.014952068943015935,400.99999999999994,3.1032,0.07551922781718562,148.32621642628752,176.05,2018,,Transit,K2,0.847,0.931,5737.0,-0.072667,10.044,9.691,140.445175,18.469511,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=251319382
EPIC 251319382.02,EPIC 251319382,251319382.0,Candidate,14.869943,4.452608695652175,,0.3971997052321297,,,18.124204949199033,,0.057024840163606434,1900.0,2.8632,0.11197019471919896,67.47270680030297,176.05,2018,,Transit,K2,0.847,0.931,5737.0,-0.072667,10.044,9.691,140.445175,18.469511,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=251319382
EPIC 211397844.01,EPIC 211397844,211397844.0,Candidate,16.168833,37.46718090639275,,3.342299813237533,,,104995.40199667812,,330.35082275643623,4046.0,3.1944,0.13447600695642528,924.4520504784682,2010.24,2018,,Transit,K2,1.241,5.399,5023.0,1.223174,11.944,11.34,135.363983,11.607637,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211397844
EPIC 202093020.01,EPIC 202093020,202093020.0,Candidate,4.13737,24.5,,2.185548617305977,,,64828.544414090466,,203.97238905732772,10490.0,2.2368,,,604.41401,2016,,Transit,K2,,1.03,4581.0,-0.7112680425529784,12.738,12.208,98.274323,16.870239,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=202093020
EPIC 202093968.01,EPIC 202093968,202093968.0,Candidate,2.469851,6.6,,0.5887600356824263,,,35.35588317630319,,0.1112414912887493,1234.0,2.6592,,,265.447783,2019,,Transit,K2,,1.48,,,9.015,8.935,96.161263,21.12574,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=202093968
EPIC 202094740.01,EPIC 202094740,202094740.0,Candidate,0.690458,6.58,,0.5869759143621766,,,35.174175652892934,,0.1106697783497245,6655.0,5.8896,,,,2016,,Transit,K2,,1.08,6481.0,0.2681103071006771,10.66,10.421,100.46312,27.0972,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=202094740
EPIC 202126853.01,EPIC 202126853,202126853.0,Candidate,21.17051,81.0,,7.225691347011597,,,251901.97728932224,,792.5682826961654,15771.0,5.004,,,764.194585,2019,,Transit,K2,,2.54,,,10.795,10.517,104.70327,19.19302,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=202126853
EPIC 202126884.01,EPIC 202126884,202126884.0,Candidate,5.319075,20.0,,1.7841213202497768,,,51490.286370445014,,162.00574637524784,7124.0,6.755999999999999,,,835.907223,2019,,Transit,K2,,2.28,,,11.225,10.884,96.679176,25.20496,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=202126884
EPIC 202126887.01,EPIC 202126887,202126887.0,Candidate,12.866412,61.0,,5.441570026761819,,,182575.01980558375,,574.4423742427831,31311.0,3.12,,,760.32424,2016,,Transit,K2,,1.64,6463.5,0.5180093992023035,11.963,11.629,99.380539,26.786551,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=202126887
EPIC 202137637.01,EPIC 202137637,202137637.0,Candidate,6.6223,,,,,,,,,3479.9999999999995,1.224,,,3649.900441,2019,,Transit,K2,,,,,13.46,12.662,92.151237,23.79245,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=202137637
EPIC 202139294.01,EPIC 202139294,202139294.0,Candidate,0.5217136,452.0,,40.32114183764496,,,1773120.6655718389,,5578.83354488827,14286.000000000002,4.0152,,,1383.321539,2019,,Transit,K2,,11.27,,,9.561,8.832,92.591461,27.445471,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=202139294
EPIC 202600948.01,EPIC 202600948,202600948.0,Candidate,5.9895,2.032077669902913,,0.18127365476386373,,,4.7848099425681205,,0.015054620213850551,354.0,1.8479999999999999,0.06111737651856936,313.9630883935551,144.19,2019,,Transit,K2,0.849,1.026,5930.0,0.069208,9.352,9.004,247.97937,-29.064095,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=202600948
EPIC 206135170.01,EPIC 206135170,206135170.0,Candidate,2.59824,7.641518987341772,,0.681669847220497,,,45.34214187671628,,0.1426616174581263,8700.0,1.044,0.03506451223866491,147.35755123184563,730.7,2019,,Transit,K2,0.852,0.784,4253.0,-0.741892,14.311,13.572,330.241974,-11.179708,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=206135170
EPIC 206135682.02,EPIC 206135682,206135682.0,Candidate,20.2009,2.1604655172413794,,0.19272662954874034,,,5.309308084959281,,0.01670486764924419,982.0,3.5759999999999996,0.13165231973205588,10.802542119677216,206.61,2019,,Transit,K2,0.746,0.663,4663.0,-0.727617,11.613,11.042,332.635681,-11.166197,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=206135682
EPIC 206135682.01,EPIC 206135682,206135682.0,Candidate,5.02629,1.5111827586206898,,0.13480666892245224,,,2.89393616644183,,0.009105295807324136,485.0,2.2800000000000002,0.052081050014559704,69.02772129559315,206.61,2016,,Transit,K2,0.746,0.663,4663.0,-0.727617,11.613,11.042,332.635681,-11.166197,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=206135682
EPIC 206135682.03,EPIC 206135682,206135682.0,Candidate,9.65869,1.5774827586206897,,0.14072103109908027,,,3.1127824033390503,,0.009793859620989366,522.0,2.856,0.08049956278470595,28.893220823704585,206.61,2019,,Transit,K2,0.746,0.663,4663.0,-0.727617,11.613,11.042,332.635681,-11.166197,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=206135682
EPIC 206135682.04,EPIC 206135682,206135682.0,Candidate,37.827,1.6232068965517241,,0.14479990156572026,,,3.2675114073253586,,0.010280689070652107,556.0,3.4079999999999995,0.20000889153371637,4.6804153402034565,206.61,2019,,Transit,K2,0.746,0.663,4663.0,-0.727617,11.613,11.042,332.635681,-11.166197,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=206135682
EPIC 206146957.01,EPIC 206146957,206146957.0,Candidate,5.76218,1.2323873563218393,,0.1099364278610026,,,2.046990594806833,,0.006440520387650106,174.0,2.232,0.05676606031920068,226.19004725098588,185.55,2016,,Transit,K2,0.735,0.881,5682.0,-0.137349,10.357,9.934,329.726074,-10.87507,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=206146957
EPIC 206151047.01,EPIC 206151047,206151047.0,Candidate,0.3584061,2.7219805825242718,,0.24281717952937304,,,7.85942060429964,,0.0247283787065401,341.0,0.984,0.009182001770862426,14521.994088161175,612.03,2016,,Transit,K2,0.804,1.054,5914.0,0.087901,12.443,12.088,333.714996,-10.769168,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=206151047
EPIC 206155922.01,EPIC 206155922,206155922.0,Candidate,4.00932,1.2388235294117647,,0.1105105735425303,,,2.065173833316719,,0.006497730967236318,211.92402041878924,,0.04924250366984459,149.95044126195356,215.14,2019,,Transit,K2,0.991,0.78,5075.0,-0.439372,11.316,10.656,336.550201,-10.643803,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=206155922
EPIC 211401787.01,EPIC 211401787,211401787.0,Candidate,13.773,2.133095238095238,,0.19028503462044943,,,5.195616535499948,,0.01634715582386794,209.20000000000002,4.68,0.11688193099216693,218.29975292905573,160.13,2016,,Transit,K2,1.123,1.445,6310.0,0.474548,8.668,8.412,126.896957,11.667474,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211401787
EPIC 211407755.01,EPIC 211407755,211407755.0,Candidate,36.109,9.488,,0.8463871543264941,,,65.47658758405565,,0.20601135067191786,4900.0,3.192,0.18012713012562534,4.0182757888438445,307.6,2019,,Transit,K2,0.598,0.593,4504.0,-0.884802,12.853,12.202,132.304016,11.759331,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211407755
EPIC 211413752.04,EPIC 211413752,211413752.0,Candidate,4.52905,1.825974025974026,,0.16288795949812898,,,3.9903363096879563,,0.012554939148878194,531.0,2.832,0.056273118470827825,106.03324046619058,327.78,2019,,Transit,K2,1.159,0.76,5040.0,-0.473956,12.158,11.639,133.709549,11.848265,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211413752
EPIC 211413752.03,EPIC 211413752,211413752.0,Candidate,26.2678,2.566233766233766,,0.22892361875412723,,,7.111251457508314,,0.022374387117353033,1025.0,4.848000000000001,0.18165417067418888,10.175441295262365,327.78,2019,,Transit,K2,1.159,0.76,5040.0,-0.473956,12.158,11.639,133.709549,11.848265,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211413752
EPIC 211413752.05,EPIC 211413752,211413752.0,Candidate,6.13174,1.6976623376623377,,0.15144177856042262,,,3.5260280458693436,,0.011094069300787665,436.0,2.448,0.06886819922479978,70.79564546729303,327.78,2019,,Transit,K2,1.159,0.76,5040.0,-0.473956,12.158,11.639,133.709549,11.848265,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211413752
EPIC 211418290.01,EPIC 211418290,211418290.0,Candidate,5.032134,26.90625,,2.400200713648528,,,72102.29994136427,,226.85806859441925,10480.0,8.5992,0.055568162488084695,1588.765966949082,485.95,2018,,Transit,K2,0.904,2.625,5302.0,0.690712,10.303,9.755,129.302307,11.915721,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211418290
EPIC 211419451.01,EPIC 211419451,211419451.0,Candidate,6.45795,2.7977446808510633,,0.2495757966860895,,,8.234427504448009,,0.025908276451083942,734.8257785489108,,0.06583979532995432,161.9343773369678,586.56,2019,,Transit,K2,0.913,0.946,5432.0,-0.153684,12.863,12.335,129.449371,11.932826,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=211419451
EPIC 212270970.01,EPIC 212270970,212270970.0,Candidate,0.7165461,25.878857142857143,,2.3085510386134827,,,68985.40209196995,,217.05126039697308,2089.0,1.7496,0.017622372781574806,11361.279182685046,941.74,2016,,Transit,K2,1.422,1.776,5936.0,0.547556,12.32,11.899,207.791489,-18.461727,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212270970
EPIC 212297394.01,EPIC 212297394,212297394.0,Candidate,5.21378,2.3235866666666665,,0.20727802557240557,,,6.007693511905181,,0.018902222923906434,828.0,2.472,0.05762249949569955,98.05388700595641,418.4,2016,,Transit,K2,0.939,0.761,4998.0,-0.487351,12.735,12.186,207.206223,-17.609905,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212297394
EPIC 212304395.01,EPIC 212304395,212304395.0,Candidate,1.605718,16.32,,1.455842997323818,,,40877.76305061609,,128.61518123089732,5957.763538510882,,0.025647952022474604,3790.073347772243,1220.37,2019,,Transit,K2,0.873,1.938,5210.0,0.396753,12.983,12.448,204.305267,-17.397358,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212304395
EPIC 212315941.01,EPIC 212315941,212315941.0,Candidate,12.93562,35.20211920529802,,3.140242569607316,,,97820.52209866399,,307.77623918026615,41598.25942258985,,0.1484439342141616,59.714127089532106,851.66,2016,,Transit,K2,2.608,1.582,4915.0,0.119202,12.844,12.175,203.087265,-17.061192,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212315941
EPIC 212315941.02,EPIC 212315941,212315941.0,Candidate,51.735,16.029536423841062,,1.42993188437476,,,40052.94588815036,,126.02002922364271,5910.0,2.664,0.37401922455283115,9.406198707744922,851.66,2019,,Transit,K2,2.608,1.582,4915.0,0.119202,12.844,12.175,203.087265,-17.061192,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212315941
EPIC 212321305.01,EPIC 212321305,212321305.0,Candidate,34.1365,9.992391061452514,,0.8913818966505364,,,71.49529411243141,,0.2249482242470233,2912.9005572603223,,0.21626385555275787,58.55852343243391,1138.25,2016,,Transit,K2,1.158,1.697,5700.0,0.437558,12.881,12.467,204.641998,-16.910097,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212321305
EPIC 212328538.01,EPIC 212328538,212328538.0,Candidate,3.56467,1.7819999999999998,,0.15896520963425512,,,3.8285572336117517,,0.012045927802950482,750.0,1.8479999999999999,0.040355030373187856,62.747820132353986,267.73,2019,,Transit,K2,0.69,0.616,4158.0,-0.990606,12.732,12.002,207.98671,-16.706818,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212328538
EPIC 212329106.01,EPIC 212329106,212329106.0,Candidate,21.0791,2.8036544117647053,,0.2501029805320879,,,8.26398023569866,,0.026001259276023852,353.0,3.5279999999999996,0.15686676809441136,91.82355488041397,569.1,2019,,Transit,K2,1.159,1.407,5966.0,0.354016,11.686,11.309,205.89418,-16.690662,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=212329106
EPIC 202688980.01,EPIC 202688980,202688980.0,Candidate,1.45556515,62.299019607843135,,5.557450455650591,,,186994.50509077107,,588.3475603019573,27008.0,2.5488,0.02853454611374014,7212.76964623358,462.95,2016,,Transit,K2,1.463,1.79,6716.0,0.768844,10.588,10.232,244.220779,-28.730322,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=202688980
EPIC 202710713.01,EPIC 202710713,202710713.0,Candidate,3.3255,764.0555294117647,,68.158387993913,,,3217509.0447224323,,10123.364832528183,1179.0,7.103999999999999,0.0704713306421177,168106.325792758,4791.68,2016,,Transit,K2,4.222,60.134,4001.0,2.921609,9.521,8.366,244.066895,-28.649134,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=202710713
EPIC 202774883.01,EPIC 202774883,202774883.0,Candidate,13.1426,113.58273381294963,,10.132268850396933,,,369735.7061023255,,1163.312796470835,5290.0,5.712,0.12321925253825416,1531.1680558944468,3363.81,2019,,Transit,K2,1.445,7.894,4511.0,1.36638,13.001,11.917,249.16452,-28.411106,True,False,True,https://exofop.ipac.caltech.edu/k2/edit_target.php?id=202774883
